rarity	form-count	obtain	involve	max-base-level	max-plus-level	egg-1	egg-2	true-form	ultra-form	talents	version	orb-count	xp-curve	involve-description	ultra-involve-description	level-curve	obtain-stage	trueform-stage
4	2	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	尚未開放	60	70						110300		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	2	心動時分貓咪學園活動轉蛋中可獲得	尚未開放	1	45						110300		3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0		
1	2	心動時分貓咪學園活動轉蛋中可獲得	尚未開放	1	45						110300		3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0		
1	2	心動時分貓咪學園活動轉蛋中可獲得	尚未開放	1	45						110300		3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0		
1	3	通過真傳奇故事「千年獸的靈峰」最終關卡可獲得	使用足夠的XP及獸石可進化	50	0						110300		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力上升！|給予古代種的妨害效果獲得強化，|更獲得了超生命體和超獸特效！		0	9|42|5|千年獸的靈峰 - 獲得生命的山峰	
3	3	期間限定稀有轉蛋活動中可獲得（洗腦貓通常在節慶轉蛋池出現）	極惡活動關卡「極惡噁心貓降臨」取得後Lv20可進化	50	70						110400		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
4	2	稀有轉蛋活動「古靈精怪元素小精靈」中可獲得	尚未開放	60	70						110400		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	3	「女王的挖掘調查1」中可獲得	使用足夠的XP及獸石可進化	50	0	0	1				110400		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800	第3進化後展現其真正面貌！|更獲得了超獸特效！		0	1|277|3|女王的挖掘調查1 - 遺物調查Ⅰ分析	
4	2	稀有轉蛋活動「特級貓咪祭」中可獲得	尚未開放	60	70						110500		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
2	3	超獸討伐關卡統過5關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	2				110500		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後展現其真正面貌！|更獲得了超獸特效！		3		
2	3	超獸討伐關卡統過10關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	7				110500		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後展現其真正面貌！|更獲得了超獸特效！		3		
4	2	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	尚未開放	60	70						110600		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	期間限定稀有轉蛋活動「完美新娘」中可獲得	尚未開放	60	70						110600		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
3	3	期間限定稀有轉蛋活動中可獲得（洗腦貓通常在節慶轉蛋池出現）	極惡活動關卡「極惡牛貓降臨」取得後Lv20可進化	50	70						110600		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
2	3	超獸討伐關卡統過15關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	4				110600		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後展現其真正面貌！|更獲得了超獸特效！		3		
2	3	超獸討伐關卡統過20關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	3				110600		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後展現其真正面貌！|更獲得了超獸特效！		3		
1	3	惡魔的完美新娘活動轉蛋中可獲得	使用足夠的XP及獸石可進化	50	20	0	9				110600		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800	第3進化後展現其真正面貌！|更獲得了超獸特效！		0		
4	2	期間限定稀有轉蛋活動「夏日美少女團」中可獲得	尚未開放	60	70						110700		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
3	3	期間限定稀有轉蛋活動中可獲得（洗腦貓通常在節慶轉蛋池出現）	極惡活動關卡「極惡鳥貓降臨」取得後Lv20可進化	50	70						110700		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
4	2	稀有轉蛋活動「超激烈爆彈」中可獲得	尚未開放	60	70						110700		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	3	「女王的挖掘調查2」中可獲得	使用足夠的XP及獸石可進化	50	0	0	9				110700		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800	第3進化後展現其真正面貌！|還能使烈波傷害無效化！		0	1|278|3|女王的挖掘調查2 - 遺物調查Ⅱ分析	
1	3	夏日活動轉蛋可獲得	使用足夠的XP及獸石可進化	50	20	0	2				110700		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800	第3進化後展現其真正面貌！|更獲得了超獸特效！		0		
4	2	亂馬1/2合作轉蛋中可獲得	尚未開放	60	70						110700		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
3	2	亂馬1/2合作轉蛋中可獲得	尚未開放	50	70						110700		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
4	1	無法獲得	尚未開放	1	0						110700		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	3	稀有轉蛋活動「革命軍隊鋼鐵戰團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70						110800		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後攻擊力上升！|同時取得對上黑色敵人和|不死生物很耐打的能力！		2		
2	3	超獸討伐關卡統過25關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	7				110800		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後展現其真正面貌！|更獲得了超獸特效！		3		
2	3	超獸討伐關卡統過30關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	6				110800		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後展現其真正面貌！|更獲得了超獸特效！		3		
2	2	境界觸發者合作關卡中可獲得	尚未開放	50	0						110900		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|186|4|對決！玉狛第2的隊長 - 我不是英雄	
2	2	境界觸發者合作關卡中可獲得	尚未開放	50	0						110900		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|187|4|對決！玉狛第2的王牌 - 這可不是保留實力的時候	
1	2	境界觸發者登入獎章中可獲得	尚未開放	50	0						110900		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
4	2	快打旋風合作轉蛋中可獲得	尚未開放	60	70						110900		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	快打旋風合作轉蛋中可獲得	尚未開放	60	70						110900		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	稀有轉蛋活動「絕命美少女怪物萌娘隊」中可獲得	尚未開放	60	70						110900		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	稀有轉蛋活動「萬聖節轉蛋」中可獲得	尚未開放	60	70						110900		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
3	3	期間限定稀有轉蛋活動中可獲得（洗腦貓通常在節慶轉蛋池出現）	極惡活動關卡「極惡魚貓降臨」取得後Lv20可進化	50	70						110900		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
1	3	「女王的挖掘調查3」中可獲得	使用足夠的XP及獸石可進化	50	0	0	1				110900		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800	第3進化後展現其真正面貌！|必定能破壞惡魔盾和護盾		0	1|279|3|女王的挖掘調查3 - 遺物調查Ⅲ分析	
4	2	稀有轉蛋活動「超生命體破壞者」中可獲得	尚未開放	60	70						111000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	期間限定稀有轉蛋活動「聖誕美少女」中可獲得	尚未開放	60	70						111000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
3	3	期間限定稀有轉蛋活動中可獲得（洗腦貓通常在節慶轉蛋池出現）	極惡活動關卡「極惡蜥蜴貓降臨」取得後Lv20可進化	50	70						111000		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
1	2	週年活動轉蛋可獲得	尚未開放	50	15						111000		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
4	2	稀有轉蛋活動「超級貓咪祭」中可獲得	尚未開放	60	70						120000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	3	通過真傳奇故事最後一關通過「古代神木 - 起源的覺醒」可獲得	使用足夠的XP及獸石可進化	50	0	0	10				120000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後展現其真正面貌！|獲得了超獸特效，|還能使烈波傷害無效化！		0	9|48|0|古代神木 - 起源的覺醒	
4	2	稀有轉蛋活動「超古代勇者 超級靈魂勇者」中可獲得	使用足夠的XP及貓薄荷可進化	60	70						120100		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	稀有轉蛋活動「白色情人節轉蛋」中可獲得	尚未開放	60	70						120100		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
3	3	期間限定稀有轉蛋活動中可獲得（洗腦貓通常在節慶轉蛋池出現）	極惡活動關卡「極惡巨神貓降臨」取得後Lv20可進化	50	70						120100		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
2	2	「貓咪們的大逆襲」中可獲得	尚未開放	50	0						120100		400|700|1600|2800|4300|6100|8200|10600|13300|16300			3	11|64|9|貓咪們的大逆襲 - 殺意 Lv.10	
1	2	可在期間限定活動轉蛋中獲得	尚未開放	1	35						120100		3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0		
2	3	超獸討伐關卡統過35關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	8				120100		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後展現其真正面貌！|更獲得了超獸特效！		3		
4	2	稀有轉蛋活動「逆襲的黑暗英雄」中可獲得	尚未開放	60	70						120200		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	期間限定稀有轉蛋活動「復活節嘉年華」中可獲得	尚未開放	60	70						120200		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	3	「女王的挖掘調查4」中可獲得	使用足夠的XP及獸石可進化	50	0	0	1				120200		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800	第3進化後展現其真正面貌！|取得了遠距範圍攻擊，|並且能不受波動傷害！		0	1|280|3|女王的挖掘調查4 - 遺物調查Ⅳ分析	
2	2	新．日本英雄宇宙活動關卡可獲得	尚未開放	50	0						120200		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|199|4|救出！にゃんこ仮面ライダー - SHOCKERの計画を阻止！	
2	2	新．日本英雄宇宙活動關卡可獲得	尚未開放	50	0						120200		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|200|4|救出！ゴジラにゃんこ - 現実 対 虚構。	
2	2	新．日本英雄宇宙活動關卡可獲得	尚未開放	50	0						120200		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|201|4|救出！エヴァンゲリオンにゃんこ - 「神」に限りなく近い存在	
2	2	新．日本英雄宇宙活動關卡可獲得	尚未開放	50	0						120200		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|202|4|救出！ウルトラマンにゃんこ - 必殺！スペシウム光線	
4	2	稀有轉蛋活動「特級貓咪祭」中可獲得	尚未開放	60	70						120300		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
3	3	超獸討伐關卡統過40關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	7				120300		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000	第3進化後展現其真正面貌！|更獲得了超獸特效！		2		
2	3	超獸討伐關卡統過45關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	9				120300		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後展現其真正面貌！|更獲得了超獸特效！		3		
2	2	「大魔王貓彈大降臨」中可獲得	尚未開放	50	0						120300		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|340|3|大魔王貓彈大降臨 - 決戰大魔王 無敵困難	
4	2	福音戰士合作轉蛋可獲得	尚未開放	60	70						120400		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	福音戰士合作轉蛋可獲得	尚未開放	60	70						120400		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	期間限定稀有轉蛋活動「完美新娘」中可獲得	尚未開放	60	70						120400		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	稀有轉蛋活動「傳說的不明貓一族」中可獲得	尚未開放	60	70						120400		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	3	惡魔的完美新娘活動轉蛋中可獲得	使用足夠的XP及獸石可進化	50	20	0	8				120400		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800	第3進化後展現其真正面貌！|更獲得了超獸特效！		0		
4	2	期間限定稀有轉蛋活動「夏日美少女團 - 絢爛陽光」中可獲得	尚未開放	60	70						120500		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	稀有轉蛋活動「革命軍隊鋼鐵戰團」中可獲得	尚未開放	60	70						120500		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
3	3	超獸討伐關卡統過55關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	1				120500		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000	第3進化後展現其真正面貌！|更獲得了超獸特效！		2		
2	3	超獸討伐關卡統過50關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	6				120500		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後展現其真正面貌！|更獲得了超獸特效！		3		
2	2	「三途沼澤之王大降臨」中可獲得	尚未開放	50	0						120500		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|348|3|三途沼澤之王大降臨 - 決戰妖怪大王 無敵困難	
4	2	稀有轉蛋活動「古靈精怪元素小精靈」中可獲得	尚未開放	60	70						120600		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	3	「女王的挖掘調查5」中可獲得	使用足夠的XP及獸石可進化	50	0	0	9				120600		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800	第3進化後展現其真正面貌！|更獲得了超獸特效！		0	1|281|3|女王的挖掘調查5 - 遺物調查Ⅴ分析	
4	2	熱血硬派國夫君合作轉蛋11連抽自動出現再倉庫	尚未開放	60	70						120700		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	初音未來合作轉蛋可獲得	尚未開放	60	70						120700		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	稀有轉蛋活動「究極降臨巨神宙斯」中可獲得	尚未開放	60	70						120700		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
2	3	超獸討伐關卡統過60關後可於貓咪任務領取	使用足夠的XP及獸石可進化	50	0	0	1				120700		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後展現其真正面貌！|更獲得了超獸特效！		3		
4	2	稀有轉蛋活動「絕命美少女怪物萌娘隊」可獲得	尚未開放	60	70						130000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	2	周年慶活動轉蛋可獲得	尚未開放	50	10						130000		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
4	2	期間限定越南大戰稀有轉蛋活動中可獲得	尚未開放	60	70						130100		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	2	通過傳奇故事0「枯萎的沉思庭院」最終關卡可獲得	尚未開放	50	0						130100		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			0	16|8|5|枯萎的沉思庭院 - 執著於好好活著	
1	1	可由貓咪召喚出	精靈只有一型態	50	0						130100		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			0		
1	3	春節活動轉蛋可獲得	使用足夠的XP及獸石可進化	50	10	0	2				130100		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800	第3進化後展現其真正面貌！|更獲得了超獸特效！		0		
5	2	超級貓咪祭中可獲得	尚未開放	50	9						130100		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
5	1	可由貓咪召喚出	精靈只有一型態	50	0						130100		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	稀有轉蛋活動「電腦學園銀河美少女」中可獲得	尚未開放	60	70						130200		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	1	可由貓咪召喚出	精靈只有一型態	60	0						130200		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	2	情人節活動時透過販賣（課金）可購買	尚未開放	50	0						130200		300|500|1400|2600|4100|5900|8000|10400|13100|16100			6		
4	2	稀有轉蛋活動「白色情人節轉蛋」中可獲得	尚未開放	60	70						130200		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	稀有轉蛋活動「復活節嘉年華」中可獲得	尚未開放	60	70						130300		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
5	2	稀有轉蛋活動「特級貓咪祭」中可獲得	尚未開放	50	9						130300		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
5	1	可由貓咪召喚出	尚未開放	50	0						130300		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	2	通過Mystery Package後於貓咪任務領取	尚未開放	50	0						-1		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
4	2	「神魔之塔」合作活動限定轉蛋可以獲得	尚未開放	60	70						-1		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
